object_or_region_id,frame_id,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance
5991fad3280c4f84b331536c32001a04_r398,5991fad3280c4f84b331536c32001a04,dropout_10pct,vehicle,annotation,True,True,2,,0.05,0.8130973313117215
5991fad3280c4f84b331536c32001a04_r430,5991fad3280c4f84b331536c32001a04,dropout_10pct,vehicle,annotation,True,True,1,,0.05,0.7755850771171487
5991fad3280c4f84b331536c32001a04_r129,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7706044319570771
5991fad3280c4f84b331536c32001a04_r132,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7151267743655736
5991fad3280c4f84b331536c32001a04_r134,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,5,,0.05,0.7634256874854726
5991fad3280c4f84b331536c32001a04_r152,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,65,,0.05,0.8244431290499673
5991fad3280c4f84b331536c32001a04_r153,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,47,,0.05,0.823598961068602
5991fad3280c4f84b331536c32001a04_r154,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,46,,0.05,0.8245588911506926
5991fad3280c4f84b331536c32001a04_r156,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,7,,0.05,0.7948208588078789
5991fad3280c4f84b331536c32001a04_r158,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,11,,0.05,0.7912503475361796
5991fad3280c4f84b331536c32001a04_r159,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,13,,0.05,0.7893689682831342
5991fad3280c4f84b331536c32001a04_r161,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7438661479703552
5991fad3280c4f84b331536c32001a04_r163,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7137169805540201
5991fad3280c4f84b331536c32001a04_r164,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7063206989996652
5991fad3280c4f84b331536c32001a04_r165,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6779648086006548
5991fad3280c4f84b331536c32001a04_r166,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6684778281633179
5991fad3280c4f84b331536c32001a04_r169,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6755601220199215
5991fad3280c4f84b331536c32001a04_r170,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6776361372237246
5991fad3280c4f84b331536c32001a04_r238,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7544490234473427
5991fad3280c4f84b331536c32001a04_r308,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,581,,0.05,0.8453444689495523
5991fad3280c4f84b331536c32001a04_r312,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,124,,0.05,0.8315968635152212
5991fad3280c4f84b331536c32001a04_r313,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,64,,0.05,0.8298176378534994
5991fad3280c4f84b331536c32001a04_r316,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,13,,0.05,0.8090755178720979
5991fad3280c4f84b331536c32001a04_r319,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,3,,0.05,0.790151176018318
5991fad3280c4f84b331536c32001a04_r320,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7844104798817867
5991fad3280c4f84b331536c32001a04_r323,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7483896896812918
5991fad3280c4f84b331536c32001a04_r324,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7476121437152462
5991fad3280c4f84b331536c32001a04_r330,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6439858159550367
5991fad3280c4f84b331536c32001a04_r338,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,14,,0.05,0.781547818785226
5991fad3280c4f84b331536c32001a04_r339,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,3,,0.05,0.7732925405213467
5991fad3280c4f84b331536c32001a04_r340,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7869469935954485
5991fad3280c4f84b331536c32001a04_r342,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,38,,0.05,0.8231140092499081
5991fad3280c4f84b331536c32001a04_r344,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.8029647768025657
5991fad3280c4f84b331536c32001a04_r345,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,61,,0.05,0.8183021596019624
5991fad3280c4f84b331536c32001a04_r347,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,38,,0.05,0.8451250752338432
5991fad3280c4f84b331536c32001a04_r348,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,115,,0.05,0.8382283116830657
5991fad3280c4f84b331536c32001a04_r349,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,145,,0.05,0.8416658391724782
5991fad3280c4f84b331536c32001a04_r350,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,77,,0.05,0.8446895307607778
5991fad3280c4f84b331536c32001a04_r351,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,205,,0.05,0.8421559195310483
5991fad3280c4f84b331536c32001a04_r352,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,207,,0.05,0.8397902128226193
5991fad3280c4f84b331536c32001a04_r353,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,145,,0.05,0.8411802767203577
5991fad3280c4f84b331536c32001a04_r354,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,103,,0.05,0.8354595314721855
5991fad3280c4f84b331536c32001a04_r355,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,34,,0.05,0.825047031265779
5991fad3280c4f84b331536c32001a04_r356,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,20,,0.05,0.8247599922064741
5991fad3280c4f84b331536c32001a04_r357,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,23,,0.05,0.8268331086700234
5991fad3280c4f84b331536c32001a04_r358,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,18,,0.05,0.8200846197754886
5991fad3280c4f84b331536c32001a04_r360,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7861615772391158
5991fad3280c4f84b331536c32001a04_r361,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7734172634361667
5991fad3280c4f84b331536c32001a04_r363,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7432207014649406
5991fad3280c4f84b331536c32001a04_r365,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.6764786255730909
5991fad3280c4f84b331536c32001a04_r372,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7665792585223662
5991fad3280c4f84b331536c32001a04_r373,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,3,,0.05,0.8109693801580662
5991fad3280c4f84b331536c32001a04_r375,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,15,,0.05,0.819036330353488
5991fad3280c4f84b331536c32001a04_r376,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,8,,0.05,0.8256067976797249
5991fad3280c4f84b331536c32001a04_r377,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,24,,0.05,0.844638883393643
5991fad3280c4f84b331536c32001a04_r378,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,48,,0.05,0.843032891017469
5991fad3280c4f84b331536c32001a04_r379,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,21,,0.05,0.8317055474331058
5991fad3280c4f84b331536c32001a04_r382,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.8087608470476592
5991fad3280c4f84b331536c32001a04_r391,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.8130973313117215
5991fad3280c4f84b331536c32001a04_r422,5991fad3280c4f84b331536c32001a04,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7755850771171487
5991fad3280c4f84b331536c32001a04_r126,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7706005484342638
5991fad3280c4f84b331536c32001a04_r129,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7151267743655736
5991fad3280c4f84b331536c32001a04_r131,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.7615351171686767
5991fad3280c4f84b331536c32001a04_r149,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,57,,0.05,0.8229676659192992
5991fad3280c4f84b331536c32001a04_r150,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,40,,0.05,0.8224393269674471
5991fad3280c4f84b331536c32001a04_r151,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,41,,0.05,0.8232503530682179
5991fad3280c4f84b331536c32001a04_r153,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.7937669694414977
5991fad3280c4f84b331536c32001a04_r155,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,10,,0.05,0.7901980850078921
5991fad3280c4f84b331536c32001a04_r156,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.7877041392029187
5991fad3280c4f84b331536c32001a04_r158,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7137169805540201
5991fad3280c4f84b331536c32001a04_r159,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.6779648086006548
5991fad3280c4f84b331536c32001a04_r160,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.6684778281633179
5991fad3280c4f84b331536c32001a04_r163,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.6755601220199215
5991fad3280c4f84b331536c32001a04_r164,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.6776361372237246
5991fad3280c4f84b331536c32001a04_r232,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7544462227903184
5991fad3280c4f84b331536c32001a04_r301,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,514,,0.05,0.8442344516084578
5991fad3280c4f84b331536c32001a04_r305,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,113,,0.05,0.8306675800785588
5991fad3280c4f84b331536c32001a04_r306,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,56,,0.05,0.8286794910495706
5991fad3280c4f84b331536c32001a04_r309,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.80822122076024
5991fad3280c4f84b331536c32001a04_r312,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.7894672128111972
5991fad3280c4f84b331536c32001a04_r313,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.783599124475394
5991fad3280c4f84b331536c32001a04_r316,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7483896896812918
5991fad3280c4f84b331536c32001a04_r317,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7476121437152462
5991fad3280c4f84b331536c32001a04_r323,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.6439858159550367
5991fad3280c4f84b331536c32001a04_r330,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.7806941957092601
5991fad3280c4f84b331536c32001a04_r331,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.7732578498647833
5991fad3280c4f84b331536c32001a04_r332,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7861365862616142
5991fad3280c4f84b331536c32001a04_r334,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,34,,0.05,0.8109595308516856
5991fad3280c4f84b331536c32001a04_r336,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.8029156069967928
5991fad3280c4f84b331536c32001a04_r337,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,50,,0.05,0.8170592180945249
5991fad3280c4f84b331536c32001a04_r339,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,32,,0.05,0.8428425432694558
5991fad3280c4f84b331536c32001a04_r340,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,105,,0.05,0.8363791845366985
5991fad3280c4f84b331536c32001a04_r341,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,130,,0.05,0.8398636652981937
5991fad3280c4f84b331536c32001a04_r342,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,68,,0.05,0.8430051264123222
5991fad3280c4f84b331536c32001a04_r343,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,170,,0.05,0.8409281805549614
5991fad3280c4f84b331536c32001a04_r344,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,189,,0.05,0.8384067684511121
5991fad3280c4f84b331536c32001a04_r345,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,129,,0.05,0.8395534648853566
5991fad3280c4f84b331536c32001a04_r346,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,86,,0.05,0.8342595454697538
5991fad3280c4f84b331536c32001a04_r347,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,29,,0.05,0.8235510266553023
5991fad3280c4f84b331536c32001a04_r348,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,15,,0.05,0.8255300513887502
5991fad3280c4f84b331536c32001a04_r349,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,18,,0.05,0.8248830862376211
5991fad3280c4f84b331536c32001a04_r350,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,16,,0.05,0.8183696375325892
5991fad3280c4f84b331536c32001a04_r352,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7861612441428936
5991fad3280c4f84b331536c32001a04_r353,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7734155100591477
5991fad3280c4f84b331536c32001a04_r355,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7432207014649406
5991fad3280c4f84b331536c32001a04_r363,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7665792585223662
5991fad3280c4f84b331536c32001a04_r364,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.8092582117174602
5991fad3280c4f84b331536c32001a04_r366,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,15,,0.05,0.8178666068991415
5991fad3280c4f84b331536c32001a04_r367,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.8238283801690218
5991fad3280c4f84b331536c32001a04_r368,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,21,,0.05,0.8419591447725762
5991fad3280c4f84b331536c32001a04_r369,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,40,,0.05,0.8400878812527725
5991fad3280c4f84b331536c32001a04_r370,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,20,,0.05,0.8309589816474912
5991fad3280c4f84b331536c32001a04_r371,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.8412489074702214
5991fad3280c4f84b331536c32001a04_r373,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.8087454616259162
5991fad3280c4f84b331536c32001a04_r381,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.8130894756914662
5991fad3280c4f84b331536c32001a04_r410,5991fad3280c4f84b331536c32001a04,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7755850771171487
5991fad3280c4f84b331536c32001a04_r126,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.770562232001272
5991fad3280c4f84b331536c32001a04_r129,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7151267743655736
5991fad3280c4f84b331536c32001a04_r131,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.767260973810474
5991fad3280c4f84b331536c32001a04_r149,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,62,,0.05,0.8265402374815753
5991fad3280c4f84b331536c32001a04_r150,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,46,,0.05,0.8252954545515376
5991fad3280c4f84b331536c32001a04_r151,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,41,,0.05,0.8266361409639283
5991fad3280c4f84b331536c32001a04_r155,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,14,,0.05,0.7979272286796186
5991fad3280c4f84b331536c32001a04_r156,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,11,,0.05,0.7918913603777976
5991fad3280c4f84b331536c32001a04_r158,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7438661479703552
5991fad3280c4f84b331536c32001a04_r160,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7137169805540201
5991fad3280c4f84b331536c32001a04_r161,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,2,,0.1,0.7092715563006176
5991fad3280c4f84b331536c32001a04_r162,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.6779648086006548
5991fad3280c4f84b331536c32001a04_r164,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.6755601220199215
5991fad3280c4f84b331536c32001a04_r165,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.6776361372237246
5991fad3280c4f84b331536c32001a04_r233,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.7547142265625957
5991fad3280c4f84b331536c32001a04_r303,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,525,,0.05,0.8474772807374629
5991fad3280c4f84b331536c32001a04_r307,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,119,,0.05,0.8333560298467743
5991fad3280c4f84b331536c32001a04_r308,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,60,,0.05,0.8307447049735952
5991fad3280c4f84b331536c32001a04_r311,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,10,,0.05,0.8101609208443153
5991fad3280c4f84b331536c32001a04_r314,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.7908568795422636
5991fad3280c4f84b331536c32001a04_r315,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,2,,0.05,0.7858332602580186
5991fad3280c4f84b331536c32001a04_r318,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7483896896812918
5991fad3280c4f84b331536c32001a04_r319,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7476121437152462
5991fad3280c4f84b331536c32001a04_r324,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.6439858159550367
5991fad3280c4f84b331536c32001a04_r326,5991fad3280c4f84b331536c32001a04,sparse_75pct,pedestrian_vru,annotation,True,True,2,,0.1,0.7427086960534028
5991fad3280c4f84b331536c32001a04_r333,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,11,,0.05,0.7841569450752316
5991fad3280c4f84b331536c32001a04_r334,5991fad3280c4f84b331536c32001a04,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.7734681033426678
